url,asin,priority_score,source,rank,category,title
https://www.amazon.ae/Delieu-Interactive-Retractable-Feather-Exercise/dp/B0DK8J1FYM,B0DK8J1FYM,103.62,bestsellers,21,Pet Supplies,AED 19.97
https://www.amazon.ae/BananaHome-Underwear-Compression-sleepwear-Training/dp/B0DHL5XG7B,B0DHL5XG7B,103.62,bestsellers,21,Fashion,AED 49.90
https://www.amazon.ae/AUTOMET-Hoodies-Aesthetic-Oversized-Sweatshirt/dp/B0C7KKJJH3,B0C7KKJJH3,103.62,bestsellers,21,Fashion,AED 35.11
https://www.amazon.ae/SKY-TOUCH-Folding-Lightweight-Trestle-120%C3%9760%C3%9775cm/dp/B0CVXLF474,B0CVXLF474,103.62,bestsellers,21,Sporting Goods,AED 105.00
https://www.amazon.ae/Share-love-12mm-Satin-Ribbon/dp/B0FBGV47BH,B0FBGV47BH,103.62,bestsellers,21,Office Products,AED 7.99
https://www.amazon.ae/Phomemo-M120-Thermal-Multipurpose-230Labels/dp/B099F3Y864,B099F3Y864,103.62,bestsellers,21,Office Products,AED 33.24
https://www.amazon.ae/Majestic-Pure-Organic-Natural-Pressed/dp/B0CH313718,B0CH313718,103.62,bestsellers,21,Beauty,AED 31.95
https://www.amazon.ae/NIVEA-Nourishing-Complete-Intense-Moisture/dp/B08KR4JB9T,B08KR4JB9T,103.62,bestsellers,21,Beauty,AED 33.70
https://www.amazon.ae/EPOMAKER-Gasket-mounted-Mechanical-Bluetooth-Dampening/dp/B0CMWJSQMB,B0CMWJSQMB,103.62,bestsellers,21,Videogames,AED 182.00
https://www.amazon.ae/PlayStation-711719571681-Marvels-Spider-Man-2/dp/B0C7WMBJ3Z,B0C7WMBJ3Z,103.62,bestsellers,21,Videogames,AED 150.00
https://www.amazon.ae/Oasis-Still-Water-330-24/dp/B07P2R9T4H,B07P2R9T4H,103.62,bestsellers,21,Grocery,AED 9.90
https://www.amazon.ae/Ahmad-Tea-English-Breakfast-Teabags/dp/B08465KRLW,B08465KRLW,103.62,bestsellers,21,Grocery,AED 20.50
https://www.amazon.ae/Picture-Hangers-Adhesive-Waterproof-Bathroom/dp/B0CWF49LQ9,B0CWF49LQ9,103.5,bestsellers,22,Tools & Home Improvement,AED 9.50
https://www.amazon.ae/Drilling-Organizer-Rustproof-Basket-Toilet-Storage-Pack/dp/B0DG6T7V1Q,B0DG6T7V1Q,103.5,bestsellers,22,Tools & Home Improvement,AED 26.99
https://www.amazon.ae/Salama-Extended-Warranty-Products-AED199-99/dp/B09PRRTQP9,B09PRRTQP9,103.5,bestsellers,22,Electronics,AED 11.00
https://www.amazon.ae/Lepro-batteries-Alkaline-Batteries-Anti-Leakage/dp/B0CXPRY7WK,B0CXPRY7WK,103.5,bestsellers,22,Electronics,AED 54.00
https://www.amazon.ae/Wireless-Controller-Android-phones-Accessories-Lightweight/dp/B0DBLBV3KD,B0DBLBV3KD,103.5,bestsellers,22,Amazon Devices & Accessories,AED 129.00
https://www.amazon.ae/Samsung-Inch-Crystal-Processor-UA70CU7000UXZN/dp/B0BXXY86TG,B0BXXY86TG,103.5,bestsellers,22,Amazon Devices & Accessories,"AED 2,488.00"
https://www.amazon.ae/Huggies-Extra-Culottes-15-25-Diaper/dp/B07T67SZXC,B07T67SZXC,103.5,bestsellers,22,Baby Products,AED 164.00
https://www.amazon.ae/Sanita-Bambi-Skin-Friendly-Hypoallergenic-Protection/dp/B07FPP6SZ6,B07FPP6SZ6,103.5,bestsellers,22,Baby Products,AED 70.00
https://www.amazon.ae/BLACK-DECKER-Universal-Detachable-HST1500-B5/dp/B07NY2S7H8,B07NY2S7H8,103.5,bestsellers,22,See More,AED 70.00
https://www.amazon.ae/Canon-Ip2840-Mg2440-Mg2540-Printers/dp/B07MCQHVXH,B07MCQHVXH,103.5,bestsellers,22,Computers,AED 97.61
https://www.amazon.ae/SanDisk-Extreme-microSD-Smartphones-SDSQXAV/dp/B0B2DCZDJZ,B0B2DCZDJZ,103.5,bestsellers,22,Computers,AED 148.24
https://www.amazon.ae/Nikai-Refrigerator-Toughened-Vegetable-NRF65N6S/dp/B07P75SZFT,B07P75SZFT,103.5,bestsellers,22,See More,AED 299.00
https://www.amazon.ae/Microwave-Waveguide-Insulation-Accessories-Pre-cut/dp/B0FMQ9L5BV,B0FMQ9L5BV,103.5,bestsellers,22,See More,AED 18.99
https://www.amazon.ae/Armor-All-Protection-Multi-Colour/dp/B00099XKKY,B00099XKKY,103.5,bestsellers,22,Automotive,AED 25.47
https://www.amazon.ae/Pack-Car-Seat-Filler-Organizer/dp/B0FJS14V65,B0FJS14V65,103.5,bestsellers,22,Automotive,AED 18.49
https://www.amazon.ae/YLMKDE-Keychain-Birthday-Classroom-Fillers/dp/B0CJDCWTYX,B0CJDCWTYX,103.5,bestsellers,22,Toys,AED 18.40
https://www.amazon.ae/S2C-Motivational-Water-Bottle-School/dp/B09VH7YC5F,B09VH7YC5F,103.5,bestsellers,22,Toys,
https://www.amazon.ae/UGREEN-Magnetic-Rotation-One-hand-Blocking/dp/B0D2Q5M35Y,B0D2Q5M35Y,103.5,bestsellers,22,Mobile Phones & Communication Products,AED 38.95
https://www.amazon.ae/JETech-Compatible-Translucent-Shockproof-Silverblue/dp/B0F194QSLX,B0F194QSLX,103.5,bestsellers,22,Mobile Phones & Communication Products,AED 40.99
https://www.amazon.ae/Scotch-Brite-Erasing-removes-smudges-Windows/dp/B07MJGT27K,B07MJGT27K,103.5,bestsellers,22,Home,AED 15.25
https://www.amazon.ae/Lifewit-Laundry-Removable-Collapsible-Bathroom/dp/B0D9Y75WQN,B0D9Y75WQN,103.5,bestsellers,22,Home,AED 58.99
https://www.amazon.ae/Alchemist-Paulo-Coelho-Paperback/dp/0007155662,0007155662,103.5,bestsellers,22,Books,Paperback
https://www.amazon.ae/PURINA-Felix-Looks-Kitten-Menus/dp/B0848SH475,B0848SH475,103.5,bestsellers,22,Pet Supplies,AED 33.95
https://www.amazon.ae/Whiskas-Junior-Kittens-Complete-Nutrition/dp/B09KQ5SBS5,B09KQ5SBS5,103.5,bestsellers,22,Pet Supplies,AED 143.52
https://www.amazon.ae/Necomi-Thermal-Underwear-Thickening-Suitable/dp/B0DFMG23PJ,B0DFMG23PJ,103.5,bestsellers,22,Fashion,AED 71.99
https://www.amazon.ae/adidas-Adissage-Slide-Sandal-Black/dp/B07K2LL8YQ,B07K2LL8YQ,103.5,bestsellers,22,Fashion,AED 96.00
https://www.amazon.ae/Bicycle-Pump-Mini-Bike-Lightweight/dp/B0BXS83LMH,B0BXS83LMH,103.5,bestsellers,22,Sporting Goods,AED 41.99
https://www.amazon.ae/Amazon-Basics-Whiteboard-Magnetic-Aluminium/dp/B077T5RQF7,B077T5RQF7,103.5,bestsellers,22,Office Products,AED 89.00
https://www.amazon.ae/Uni-ball-Rollerball-Water-Based-Ultra-Smooth-Friction/dp/B0F2MR37SH,B0F2MR37SH,103.5,bestsellers,22,Office Products,AED 6.50
https://www.amazon.ae/Sanita-Charm-100-Cotton-Round/dp/B07PH3SVRG,B07PH3SVRG,103.5,bestsellers,22,Beauty,AED 14.00
https://www.amazon.ae/K-SECRET-SEOUL-1988-Eye-Cream/dp/B0DGGBYDRZ,B0DGGBYDRZ,103.5,bestsellers,22,Beauty,AED 23.00
https://www.amazon.ae/PlayStation-DualSense-Wireless-Controller-Chroma/dp/B0DHY8DC6R,B0DHY8DC6R,103.5,bestsellers,22,Videogames,AED 235.00
https://www.amazon.ae/Nintendo-Mario-Deluxe-Switch-Video/dp/B01N1081RO,B01N1081RO,103.5,bestsellers,22,Videogames,AED 160.00
https://www.amazon.ae/SantAnna-Natural-mineral-water-Transparent/dp/B00SQS7XLM,B00SQS7XLM,103.5,bestsellers,22,Grocery,AED 15.03
https://www.amazon.ae/PUR-Gum-Aspartame-Diabetic-Friendly/dp/B00JBWHJ7U,B00JBWHJ7U,103.5,bestsellers,22,Grocery,AED 26.93
https://www.amazon.ae/JOMOO-Flexible-Stainless-Handheld-Replacement/dp/B093F4TLF8,B093F4TLF8,103.38,bestsellers,23,Tools & Home Improvement,AED 31.99
https://www.amazon.ae/SKY-TOUCH-Pressure-Filtered-Filtering-Impurities/dp/B0971DX95W,B0971DX95W,103.38,bestsellers,23,Tools & Home Improvement,AED 21.13
https://www.amazon.ae/UGREEN-Headphones-Diaphragm-Earphones-Lightweight/dp/B0F94D64P3,B0F94D64P3,103.38,bestsellers,23,Electronics,AED 89.00
https://www.amazon.ae/ring-solar-panel-generation-spotlight/dp/B0B27MW1L7,B0B27MW1L7,103.38,bestsellers,23,Amazon Devices & Accessories,AED 229.00
https://www.amazon.ae/ring-barrel-plug-generation-spotlight/dp/B0B3Y9553X,B0B3Y9553X,103.38,bestsellers,23,Amazon Devices & Accessories,AED 49.00
https://www.amazon.ae/Kokoshi-Premium-Pants-9-14kg-80pcs/dp/B0D8BM77HB,B0D8BM77HB,103.38,bestsellers,23,Baby Products,AED 96.00
https://www.amazon.ae/Babyjoy-Cullotte-Pants-Diapers-Junior/dp/B07MVHTZDM,B07MVHTZDM,103.38,bestsellers,23,Baby Products,AED 44.65
https://www.amazon.ae/BLACK-DECKER-Microwave-Turntable-Easy-Clean/dp/B0CXSW3GMX,B0CXSW3GMX,103.38,bestsellers,23,See More,AED 249.00
https://www.amazon.ae/YARRAMATE-Sprayer-Cooking-Dispenser-Food-grade/dp/B0C9ZQ434J,B0C9ZQ434J,103.38,bestsellers,23,See More,AED 20.99
https://www.amazon.ae/Anker-Cable-Charging-3-3FT-iPhone/dp/B088NMR44C,B088NMR44C,103.38,bestsellers,23,Computers,AED 29.00
https://www.amazon.ae/Sandisk-endurance-microsdxc-adapter-monitoring/dp/B07P4HBRMV,B07P4HBRMV,103.38,bestsellers,23,Computers,AED 147.00
https://www.amazon.ae/Hawkins-Pressure-Cooker-Safety-Valve/dp/B00BEU3MBE,B00BEU3MBE,103.38,bestsellers,23,See More,AED 13.00
https://www.amazon.ae/Nobel-Refrigerator-Dispenser-Temperature-NBF400/dp/B0CVQJT3N4,B0CVQJT3N4,103.38,bestsellers,23,See More,AED 860.00
https://www.amazon.ae/J-B-Weld-31310-All-Purpose-Silicone/dp/B00ID8EDKY,B00ID8EDKY,103.38,bestsellers,23,Automotive,AED 30.00
https://www.amazon.ae/Automotive-Garbage-Plastic-Hanging-Container/dp/B0F7LRMF1Z,B0F7LRMF1Z,103.38,bestsellers,23,Automotive,AED 17.99
https://www.amazon.ae/COLEGRY-Telescopic-Robotics-Creative-Learning/dp/B0CBTG6HKJ,B0CBTG6HKJ,103.38,bestsellers,23,Toys,AED 11.94
https://www.amazon.ae/SKY-TOUCH-Runaway-Crab-Interactive-Automatically/dp/B0BFVL295N,B0BFVL295N,103.38,bestsellers,23,Toys,AED 31.22
https://www.amazon.ae/ORNARTO-Compatible-Silicone-Covered-inch-Chalk/dp/B0FDQ5H5XR,B0FDQ5H5XR,103.38,bestsellers,23,Mobile Phones & Communication Products,AED 26.66
https://www.amazon.ae/UGREEN-Protector-Protection-Auto-Align-Installation/dp/B0FFLXCJPS,B0FFLXCJPS,103.38,bestsellers,23,Mobile Phones & Communication Products,AED 45.85
https://www.amazon.ae/Vileda-3-Piece-spinning-wringer-Microfibre/dp/B07MWFPDR5,B07MWFPDR5,103.38,bestsellers,23,Home,AED 160.00
https://www.amazon.ae/Infinitee-Xclusives-Premium-White-Sheet/dp/B08WCBT34K,B08WCBT34K,103.38,bestsellers,23,Home,
https://www.amazon.ae/Best-Children-Classics-Set-Books/dp/9389432006,9389432006,103.38,bestsellers,23,Books,Paperback
https://www.amazon.ae/Friskies-Meaty-Grill-Cat-Food/dp/B01CCWX4AG,B01CCWX4AG,103.38,bestsellers,23,Pet Supplies,AED 16.25
https://www.amazon.ae/Digest-Sensitive-Feline-Nutrition-Pouches/dp/B004INLQD0,B004INLQD0,103.38,bestsellers,23,Pet Supplies,AED 89.48
https://www.amazon.ae/Lckaey-organizer-insert-Longchamp-1028beige-L/dp/B0B71JVKVL,B0B71JVKVL,103.38,bestsellers,23,Fashion,AED 21.74
https://www.amazon.ae/FLAFARY-Cartoon-Charms-Decoration-Accessories/dp/B0BBQN1WXM,B0BBQN1WXM,103.38,bestsellers,23,Fashion,AED 29.99
https://www.amazon.ae/S2C-Motivational-Water-Bottle-School/dp/B09C4PCW35,B09C4PCW35,103.38,bestsellers,23,Sporting Goods,AED 24.69
https://www.amazon.ae/TKTTBD-Retractable-Ballpoint-Writing-School/dp/B0B9C6TL6V,B0B9C6TL6V,103.38,bestsellers,23,Office Products,AED 20.50
https://www.amazon.ae/Mumoo-Bear-White-Drawing-Paper/dp/B0CKYVRQDQ,B0CKYVRQDQ,103.38,bestsellers,23,Office Products,AED 17.85
https://www.amazon.ae/ECOLYTE-Disinfectant-Ecolyte-Premium-Liquid/dp/B0CCPCRW4D,B0CCPCRW4D,103.38,bestsellers,23,Beauty,AED 18.59
https://www.amazon.ae/LOr%C3%A9al-Paris-Prodigy-Color-Brown/dp/B07MW2ZDSM,B07MW2ZDSM,103.38,bestsellers,23,Beauty,AED 40.10
https://www.amazon.ae/AceGamer-Controller-Vibration-Headphone-Compatible/dp/B0BKW3BYFR,B0BKW3BYFR,103.38,bestsellers,23,Videogames,AED 65.89
https://www.amazon.ae/PlayStation-Limited-Digital-Console-Version/dp/B0FWRRXZ3J,B0FWRRXZ3J,103.38,bestsellers,23,Videogames,"AED 1,639.00"
https://www.amazon.ae/Mai-Dubai-Bottled-Water-Litre/dp/B07WSQSZK8,B07WSQSZK8,103.38,bestsellers,23,Grocery,AED 15.00
https://www.amazon.ae/Mantova-Fat-free-Cholesterol-free-Gluten-free-Dressings/dp/B072XT19DG,B072XT19DG,103.38,bestsellers,23,Grocery,AED 26.25
https://www.amazon.ae/Pattex-Adhesive-Materials-Compatible-Dishwasher/dp/B09KCGPSPG,B09KCGPSPG,103.25,bestsellers,24,Tools & Home Improvement,AED 10.50
https://www.amazon.ae/SOJITAS-Stripping-Insulation-Windproof-Insulating/dp/B08ZY4VHFR,B08ZY4VHFR,103.25,bestsellers,24,Tools & Home Improvement,AED 29.99
https://www.amazon.ae/JBL-Headphones-Hands-Free-Multi-Point-Lightweight/dp/B0BYWMLVG1,B0BYWMLVG1,103.25,bestsellers,24,Electronics,AED 119.00
https://www.amazon.ae/Midnight-Smartwatch-Bluetooth-reduction-waterproof/dp/B0DDY6KWB2,B0DDY6KWB2,103.25,bestsellers,24,Electronics,AED 125.00
https://www.amazon.ae/ring-spotlight-cam-plus-battery-by-amazon/dp/B09K1HQNQD,B09K1HQNQD,103.25,bestsellers,24,Amazon Devices & Accessories,AED 699.00
https://www.amazon.ae/ring-solar-charger-2nd-gen-for-battery-doorbells-video-doorbell-2nd-gen/dp/B0B3F9LS2G,B0B3F9LS2G,103.25,bestsellers,24,Amazon Devices & Accessories,
https://www.amazon.ae/SKY-TOUCH-Baby-Disposable-Pad-Blue/dp/B0F1YNV771,B0F1YNV771,103.25,bestsellers,24,Baby Products,AED 27.95
https://www.amazon.ae/SKY-TOUCH-Foldable-Thermometer-Babybath-Non-Slip/dp/B0DRCHRDX4,B0DRCHRDX4,103.25,bestsellers,24,Baby Products,AED 64.90
https://www.amazon.ae/Khaleej-1000ml-Microwave-Container-economy/dp/B0DRPFRHCW,B0DRPFRHCW,103.25,bestsellers,24,See More,AED 15.01
https://www.amazon.ae/Dyson-Cordless-Advanced-Warranty-492637-01/dp/B0DCGLPW84,B0DCGLPW84,103.25,bestsellers,24,See More,AED 759.00
https://www.amazon.ae/Keyboard-Computer-Support-Suitable-Supplies-Gray/dp/B0FRM8GMS6,B0FRM8GMS6,103.25,bestsellers,24,Computers,AED 1.02
https://www.amazon.ae/TP-Link-AX10-Next-Gen-Supported-Beamforming/dp/B089DJJ5RS,B089DJJ5RS,103.25,bestsellers,24,Computers,AED 120.00
https://www.amazon.ae/Nikai-Refrigerator-Adjustable-Defrosting-NRF135DDS/dp/B0966K459N,B0966K459N,103.25,bestsellers,24,See More,AED 429.00
https://www.amazon.ae/LEICHTEN-Replacement-Microwave-Compatible-Hamilton/dp/B0BHSQ8VX6,B0BHSQ8VX6,103.25,bestsellers,24,See More,AED 27.80
https://www.amazon.ae/Herios-Sticker-adhesive-remover-spray/dp/B0CVJ3K2HB,B0CVJ3K2HB,103.25,bestsellers,24,Automotive,AED 17.50
https://www.amazon.ae/Lypumso-Technology-Adhesive-Automotive-Interior/dp/B07L65SB3N,B07L65SB3N,103.25,bestsellers,24,Automotive,AED 14.00
https://www.amazon.ae/Imagimake-Painting-Suncatcher-Creative-Birthday/dp/B0CDWPPDVD,B0CDWPPDVD,103.25,bestsellers,24,Toys,AED 52.50
https://www.amazon.ae/GiiKER-Puzzles-Handheld-Educational-Relaxation/dp/B0CLLKXPGD,B0CLLKXPGD,103.25,bestsellers,24,Toys,AED 107.00
https://www.amazon.ae/INIU-Smallest-10000mAh-Portable-Charging/dp/B09176JCKZ,B09176JCKZ,103.25,bestsellers,24,Mobile Phones & Communication Products,AED 71.99
https://www.amazon.ae/ESR-MagSafe-Magnetic-Blocking-Strength/dp/B0D9W9VYPN,B0D9W9VYPN,103.25,bestsellers,24,Mobile Phones & Communication Products,AED 37.79
https://www.amazon.ae/Hotel-Linen-Klub-Flannel-Blanket/dp/B0CB1J2HZQ,B0CB1J2HZQ,103.25,bestsellers,24,Home,AED 37.70
https://www.amazon.ae/Hotel-Linen-Klub-Mattress-Fibersheet/dp/B0D8FQDW2H,B0D8FQDW2H,103.25,bestsellers,24,Home,AED 150.27
https://www.amazon.ae/Wonder-House-Books-Minutes-Duckling/dp/9388144783,9388144783,103.25,bestsellers,24,Books,Paperback
https://www.amazon.ae/Royal-Canin-Feline-Nutrition-Digestive/dp/B003TL426U,B003TL426U,103.25,bestsellers,24,Pet Supplies,AED 109.13
https://www.amazon.ae/Spray-puppies-Urine-Chewing-Deterrent/dp/B0FHK8V264,B0FHK8V264,103.25,bestsellers,24,Pet Supplies,AED 41.99
https://www.amazon.ae/JIJIe-slipper-Slippers-bathroom-anti-slip/dp/B0927RR354,B0927RR354,103.25,bestsellers,24,Fashion,AED 24.59
https://www.amazon.ae/infinoTM-5-Pair-100-Cotton-Socks/dp/B0CR7CPJDV,B0CR7CPJDV,103.25,bestsellers,24,Fashion,AED 30.59
https://www.amazon.ae/Cable-5-Digit-Resettable-Combination-Coiling/dp/B07RW25MJY,B07RW25MJY,103.25,bestsellers,24,Sporting Goods,AED 13.00
https://www.amazon.ae/MARKQ-Adhesive-Photography-Scrapbooking-Stationery/dp/B0B9736CFT,B0B9736CFT,103.25,bestsellers,24,Office Products,AED 7.34
https://www.amazon.ae/ELII-1200pcs-Markers-Writable-Repositionable/dp/B09WVHMPNQ,B09WVHMPNQ,103.25,bestsellers,24,Office Products,AED 13.00
https://www.amazon.ae/Vaseline-Essential-Radiance-Gluta-Hya-Moisturising/dp/B0C7GT6KSL,B0C7GT6KSL,103.25,bestsellers,24,Beauty,AED 18.15
https://www.amazon.ae/Paulas-Choice-PERFECTING-Liquid-Exfoliant/dp/B07PQSRXR6,B07PQSRXR6,103.25,bestsellers,24,Beauty,AED 60.00
https://www.amazon.ae/Razer-DeathAdder-Essential-Gaming-Mouse/dp/B092R5MCB3,B092R5MCB3,103.25,bestsellers,24,Videogames,AED 65.00
https://www.amazon.ae/VALVE-Steam-Deck-International-Version/dp/B0CP47RBX3,B0CP47RBX3,103.25,bestsellers,24,Videogames,"AED 2,509.05"
https://www.amazon.ae/Oatly-Original-Barista-Drink-Pack/dp/B0BC9YFRJN,B0BC9YFRJN,103.25,bestsellers,24,Grocery,AED 99.89
https://www.amazon.ae/Hunters-Gourmet-Mixed-Vegetable-Chips/dp/B07M6HMPHJ,B07M6HMPHJ,103.25,bestsellers,24,Grocery,AED 6.65
https://www.amazon.ae/MOMENT-Short-Tape-Measure-Measuring/dp/B0DP55VXX2,B0DP55VXX2,103.12,bestsellers,25,Tools & Home Improvement,AED 15.00
https://www.amazon.ae/Rollers-Ceilings-Scraper-Painting-Supplies/dp/B09XHTZCS4,B09XHTZCS4,103.12,bestsellers,25,Tools & Home Improvement,AED 23.00
https://www.amazon.ae/TESSAN-Universal-Worldwide-International-Countries/dp/B0BNB7F2FJ,B0BNB7F2FJ,103.12,bestsellers,25,Electronics,AED 70.99
https://www.amazon.ae/Energizer-Batteries-Alkaline-Power-Pack/dp/B006T9E56G,B006T9E56G,103.12,bestsellers,25,Electronics,AED 44.00
https://www.amazon.ae/Seihoo-Bluetooth-Remote-Turner-Control/dp/B082DH1QSB,B082DH1QSB,103.12,bestsellers,25,Amazon Devices & Accessories,AED 12.00
https://www.amazon.ae/ring-indoor-outdoor-pan-tilt-mount-for-stick-up-cam-camera-not-included-black/dp/B0946D128Y,B0946D128Y,103.12,bestsellers,25,Amazon Devices & Accessories,AED 179.00
https://www.amazon.ae/Pampers-Ultimate-Comfort-Diapers-Protection/dp/B08FB9GCKG,B08FB9GCKG,103.12,bestsellers,25,Baby Products,AED 88.88
https://www.amazon.ae/Cool-Disposable-Hygienic-Easy-Tie-Eliminates/dp/B07N6KZ2G7,B07N6KZ2G7,103.12,bestsellers,25,Baby Products,AED 14.65
https://www.amazon.ae/SENSARTE-Nonstick-Pan-Omelette-Cookware/dp/B0DHZ346SG,B0DHZ346SG,103.12,bestsellers,25,See More,AED 89.95
https://www.amazon.ae/Standing-Garment-Steamer-2000-Watt-Vertical/dp/B0CTKVB8NL,B0CTKVB8NL,103.12,bestsellers,25,See More,AED 184.99
https://www.amazon.ae/Sky-Touch-Portable-Adjustable-Notebook-60%C3%9740%C3%9728cm/dp/B09RPXTTLR,B09RPXTTLR,103.12,bestsellers,25,Computers,AED 26.56
https://www.amazon.ae/TP-Link-Extender-Internet-Connection-RE220/dp/B07ZWBBPQN,B07ZWBBPQN,103.12,bestsellers,25,Computers,AED 72.00
https://www.amazon.ae/Beauenty-Coating-Full-automatic-Waterproof-Sun-resistant/dp/B07P14791Y,B07P14791Y,103.12,bestsellers,25,See More,AED 34.50
https://www.amazon.ae/Hisense-Compact-Single-Refrigerator-Silver/dp/B07N152SRW,B07N152SRW,103.12,bestsellers,25,See More,AED 264.50
https://www.amazon.ae/AstroAI-S8-Battery-Booster-Portable/dp/B0BZP6HCVS,B0BZP6HCVS,103.12,bestsellers,25,Automotive,AED 299.99
https://www.amazon.ae/POWDER-EXTINGUISHER-CIVIL-DEFENCE-APPROVED/dp/B0FHFX9JGJ,B0FHFX9JGJ,103.12,bestsellers,25,Automotive,AED 56.99
https://www.amazon.ae/YLL-Portable-Bluetooth-Microphones-Pre-Loaded/dp/B0BBKW5G1T,B0BBKW5G1T,103.12,bestsellers,25,Toys,AED 27.75
https://www.amazon.ae/Eiruseed-Detailing-Accessories-Dashboard-Scratch-Free/dp/B0C61YXSCD,B0C61YXSCD,103.12,bestsellers,25,Toys,AED 8.30
https://www.amazon.ae/UGREEN-Charger-Adapter-Charging-Samsung/dp/B0DDBVBQ7R,B0DDBVBQ7R,103.12,bestsellers,25,Mobile Phones & Communication Products,AED 39.80
https://www.amazon.ae/Apple-iPhone-Air-256-ProMotion/dp/B0FQFK9HJH,B0FQFK9HJH,103.12,bestsellers,25,Mobile Phones & Communication Products,"AED 3,514.05"
https://www.amazon.ae/JOYMOOP-Spinner-Washable-Microfiber-Cleaning/dp/B091F1RPHD,B091F1RPHD,103.12,bestsellers,25,Home,AED 139.99
https://www.amazon.ae/PASSAGE-Charcoal-Premium-Lighting-Briquets/dp/B0DFVL7NW5,B0DFVL7NW5,103.12,bestsellers,25,Home,AED 30.50
https://www.amazon.ae/White-Nights-Fyodor-Dostoyevsky/dp/0241252083,0241252083,103.12,bestsellers,25,Books,Mass Market Paperback
https://www.amazon.ae/Sheba-Selection-Natural-Shredded-Sustainable/dp/B0B1QRFMST,B0B1QRFMST,103.12,bestsellers,25,Pet Supplies,AED 191.37
https://www.amazon.ae/Qfeng-Extra-Toilet-Training-60X90cm/dp/B07TTBR8KY,B07TTBR8KY,103.12,bestsellers,25,Pet Supplies,AED 18.50
https://www.amazon.ae/Under-Armour-Charged-Assert-Shoes/dp/B09XBV3828,B09XBV3828,103.12,bestsellers,25,Fashion,AED 165.00
https://www.amazon.ae/Oura-Ring-Sizing-Kit-Classification/dp/B0DWFSW47F,B0DWFSW47F,103.12,bestsellers,25,Fashion,AED 35.00
https://www.amazon.ae/Sports-Stable-Ball-Pump-Needles/dp/B01KHC5R0I,B01KHC5R0I,103.12,bestsellers,25,Sporting Goods,AED 41.00
https://www.amazon.ae/JRONGHE-Stickers-Behavior-Classroom-Supplies/dp/B0C4DVCRDK,B0C4DVCRDK,103.12,bestsellers,25,Office Products,AED 7.00
https://www.amazon.ae/Double-Premium-Printer-Paper-148x210mm/dp/B077G7N6VN,B077G7N6VN,103.12,bestsellers,25,Office Products,AED 10.29
https://www.amazon.ae/Beauty-Joseon-Probiotics-Sunscreen-sunblock/dp/B09XQ1J1KG,B09XQ1J1KG,103.12,bestsellers,25,Beauty,AED 39.90
https://www.amazon.ae/Minimalist-Sunscreen-Clinically-Lightweight-Niacinamide/dp/B09FPS9D5T,B09FPS9D5T,103.12,bestsellers,25,Beauty,AED 29.00
https://www.amazon.ae/Logitech-Driving-Racing-Shifter-Wheels/dp/B00ZWOUH4S,B00ZWOUH4S,103.12,bestsellers,25,Videogames,AED 158.00
https://www.amazon.ae/Mai-Dubai-Bottled-Drinking-Water/dp/B07NF7DSMX,B07NF7DSMX,103.12,bestsellers,25,Grocery,AED 7.95
https://www.amazon.ae/Mai-Dubai-Zero-500ml-Bottles/dp/B0C6M1LKH7,B0C6M1LKH7,103.12,bestsellers,25,Grocery,AED 17.50
https://www.amazon.ae/Wall-Mending-Agent-Repair-Paste/dp/B0BR4W27NB,B0BR4W27NB,103.0,bestsellers,26,Tools & Home Improvement,AED 22.04
https://www.amazon.ae/AquaHomeGroup-Stage-Shower-Filter-Vitamin/dp/B09JMRZVFQ,B09JMRZVFQ,103.0,bestsellers,26,Tools & Home Improvement,AED 36.98
https://www.amazon.ae/HUAWEI-Comfortable-10-Minute-Resistance-Connections/dp/B0CDMB5ZQW,B0CDMB5ZQW,103.0,bestsellers,26,Electronics,AED 80.00
https://www.amazon.ae/Yasmina-performance-YangoPlay-unlimited-Translator/dp/B0DV5G1NT7,B0DV5G1NT7,103.0,bestsellers,26,Electronics,AED 199.00
https://www.amazon.ae/adjustable-stand-for-amazon-echo-show-8-11/dp/B0DTXNR51W,B0DTXNR51W,103.0,bestsellers,26,Amazon Devices & Accessories,AED 149.99
https://www.amazon.ae/Fitto-360-Degree-Rotating-Phone-Stand/dp/B0F4NQRCS4,B0F4NQRCS4,103.0,bestsellers,26,Amazon Devices & Accessories,AED 18.90
https://www.amazon.ae/Sanita-Bambi-Pants-Jumbo-Diapers/dp/B08WQSWF36,B08WQSWF36,103.0,bestsellers,26,Baby Products,AED 74.00
https://www.amazon.ae/SKY-TOUCH-Guardrail-Adjustable-reinforced-1-8mx2mx2m/dp/B0DSBMSQBY,B0DSBMSQBY,103.0,bestsellers,26,Baby Products,AED 201.70
https://www.amazon.ae/Vtopmart-Containers-2-8L-Organization-Spaghetti/dp/B08LVJ6HM1,B08LVJ6HM1,103.0,bestsellers,26,See More,AED 36.53
https://www.amazon.ae/Braun-Multiquick-Technology-MQ-5285/dp/B09B9T8M2Y,B09B9T8M2Y,103.0,bestsellers,26,See More,AED 249.00
https://www.amazon.ae/SanDisk-2Tb-Extreme-Portable-Sdssde61-2T00-G25/dp/B08HN37XC1,B08HN37XC1,103.0,bestsellers,26,Computers,AED 699.00
